,SN_x,Row#,Tree#,Species_x,diam_in_1,Unnamed: 0,date,lat,lon,tree_id,diam_app,height_app,species,height_url,diam_url,parcel_id,notes,row,tree_idx,height_in_1,SN_y,Species_y,Height (ft),diam_in_2,height_in_2
246,102,19,2,Blackwalnut,12.9,0.0,2022-10-19 18:39:18.893,37.2015596612047,-80.57570337992752,8BD98225-E465-4D94-AC1D-25B6DF6A7215,12.60491337363176,295.176487269364,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBB1C4686-3E07-40D9-AE75-B052C9E5DC80.png?alt=media&token=e27080d1-72e0-41ee-bcd2-f42964c1a06a,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBFD11E36-ED5C-4E56-BF10-AE32A5804BE6.png?alt=media&token=9d802b37-2ad8-4fb0-b01a-f76f8ecd8161,5F2EA33C-65AD-4826-BF5C-D585E410C877,R19P2,19.0,2.0,554.4000000000001,102,Blackwalnut,45.6,12.9,547.2
247,102,19,2,Blackwalnut,12.9,0.0,2022-10-26 21:04:19.888,37.20101127443314,-80.57725667732842,8EF14876-99FD-456E-87A6-B065CDB51D9F,11.77031810828081,478.7370726818175,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F8D2C0233-3CCF-489B-9DFD-B6943A17CBDD.png?alt=media&token=f6474bde-c88d-4027-b549-747c3312f786,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FDBC10788-8061-4BE7-A7EC-DEBD629105A8.png?alt=media&token=ca08fc04-6ee4-40ea-a8fd-f60c79cc4735,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R19P2,19.0,2.0,554.4000000000001,102,Blackwalnut,45.6,12.9,547.2
248,103,19,3,Blackwalnut,12.1,0.0,2022-10-19 18:40:36.989,37.20112707927557,-80.57714781798067,CB7D53AA-AD10-48F6-8ECB-4F74D3781EFB,10.10838221377275,331.0004557211568,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F59FD0B1F-5CFA-4134-85D0-DC18661AE6D3.png?alt=media&token=92211ba5-e581-4fd0-812c-22efadd5b0eb,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB904D3FD-1231-4409-8007-7F16BB62E0CA.png?alt=media&token=6f084232-00eb-4bd3-89dc-1cd1b2a55a6d,5F2EA33C-65AD-4826-BF5C-D585E410C877,R19P3,19.0,3.0,519.5999999999999,103,Blackwalnut,45.6,12.0,547.2
249,103,19,3,Blackwalnut,12.1,0.0,2022-10-26 21:05:40.448,37.20106491434561,-80.5771673313831,BD4CF580-72F4-456B-BA00-E74AEE43DD67,10.18935770500363,378.9352432010681,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F361A6106-6113-44D5-8F7B-A84C0A787921.png?alt=media&token=57401df1-9742-4f62-865e-7293b4d91c99,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC9606A83-1EB9-4774-8EA6-63CAD80DC881.png?alt=media&token=3ed24f1c-0700-44db-93ab-7875b60975e2,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R19P3,19.0,3.0,519.5999999999999,103,Blackwalnut,45.6,12.0,547.2
250,104,20,1,Blackwalnut,13.2,0.0,2022-10-19 18:46:34.238,37.20103409610428,-80.57743585676009,F3BCC30C-8893-4AA5-B937-ABA4C46EA36A,11.71559799374558,284.9458146283007,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F100FC72C-CC0A-464A-8268-88983EF0ABE8.png?alt=media&token=d56fc419-0fe8-4e8c-89c0-2d8244888a70,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FB405FF92-D4DF-4C7C-8553-1945FCC63F35.png?alt=media&token=e1d099eb-1579-46aa-bb75-1432e3487e2a,5F2EA33C-65AD-4826-BF5C-D585E410C877,R20P1,20.0,1.0,673.2,104,Blackwalnut,48.0,13.2,576.0
251,104,20,1,Blackwalnut,13.2,0.0,2022-10-26 21:09:51.405,37.20095949716605,-80.57738916955942,882C5AEC-48C7-49D5-8661-30C87049A003,12.32572662548756,400.9390252781665,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F5BE4B8C4-2829-49B7-816C-01D6EF843E70.png?alt=media&token=8e4e37a7-41c6-47a4-93ec-39112c7ea7b2,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F78840FFC-0284-48CF-BBD8-857993C6E8D0.png?alt=media&token=a5afa51c-942a-4518-bc04-2c1a6289cb56,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R20P1,20.0,1.0,673.2,104,Blackwalnut,48.0,13.2,576.0
252,105,20,2,Blackwalnut,14.9,0.0,2022-10-19 18:44:47.773,37.20120290763415,-80.57736989118213,8703AE4C-12DD-47BE-B55D-BB13DCB1E198,14.01112539561715,334.4226071215052,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F1D09A1B5-A382-4E66-9157-D937965754D8.png?alt=media&token=d6bf9ab6-af13-4e6f-8559-ae598c1ceeb9,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F9A7ED770-2EDB-4AF6-A63C-79A0AF4A1E5D.png?alt=media&token=4ad79f00-9e11-49b4-9acf-b8511c48560e,5F2EA33C-65AD-4826-BF5C-D585E410C877,R20P2,20.0,2.0,584.4000000000001,105,Blackwalnut,48.0,14.9,576.0
253,105,20,2,Blackwalnut,14.9,0.0,2022-10-26 21:08:59.255,37.20103472474702,-80.57733183734173,FB6181CA-DDF1-4260-9B53-016E7B83E440,15.14790330346175,397.6041313231461,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F5816C314-557E-4E11-A28E-BA441B409526.png?alt=media&token=5d0ae7ee-f142-4be0-b33f-6c7f64c5bc16,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FD7844ED0-D1D7-4F02-88DE-566591F5BECD.png?alt=media&token=038c47fc-8d40-42c5-8166-047344648f67,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R20P2,20.0,2.0,584.4000000000001,105,Blackwalnut,48.0,14.9,576.0
254,106,20,3,Blackwalnut,11.4,0.0,2022-10-19 18:43:32.610,37.20118652101356,-80.5772343558078,37D01D01-DDDC-48CE-9270-540D9C3B408D,10.74481080836198,321.8753319086991,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F49B47D8C-6A1C-4A99-8150-0EEA97583DCC.png?alt=media&token=62791b75-597c-4765-b66f-6d5c77d13ebf,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F66DE3E7C-5431-4446-A004-0FE73450D904.png?alt=media&token=09103974-92ab-4cf2-a41a-372c91b8d0a7,5F2EA33C-65AD-4826-BF5C-D585E410C877,R20P3,20.0,3.0,600.0,106,Blackwalnut,45.3,11.3,543.5999999999999
255,106,20,3,Blackwalnut,11.4,0.0,2022-10-26 21:06:41.213,37.20109091518695,-80.57717153657941,9FC6A981-ACBA-44CC-A2DE-14883C0EEBC6,10.94101686177291,366.0607901145154,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FBD6B98B7-D1BC-4B7F-8B78-8022824714C6.png?alt=media&token=133e7e3a-b7b0-4f6a-a2d9-598c3f7b6b43,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FF5B2558F-3CB1-4FB4-8F3B-641CAD24BCD8.png?alt=media&token=811cbfc7-676e-4f86-8a70-b47c90356985,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R20P3,20.0,3.0,600.0,106,Blackwalnut,45.3,11.3,543.5999999999999
256,107,21,1,Blackwalnut,12.5,0.0,2022-10-19 18:48:01.260,37.20117005057372,-80.57748891420717,D733E342-14AD-4F60-A0D7-16152CE95733,11.68768002292303,277.4396280604085,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F480303BE-8EB0-4E71-BBF5-873509367274.png?alt=media&token=27f8a208-221e-4f6a-abfb-cee5f20ae5c2,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FC47FF0D1-BD41-4DF5-B6B8-5A6E459865C9.png?alt=media&token=59e8a11b-020a-4972-9d4c-72f024e2246f,5F2EA33C-65AD-4826-BF5C-D585E410C877,R21P1,21.0,1.0,577.2,107,Blackwalnut,46.2,12.5,554.4000000000001
257,107,21,1,Blackwalnut,12.5,0.0,2022-10-26 21:11:01.365,37.20098342749961,-80.57747650899047,B696160B-CD99-42DE-AD7B-67741E7C64C9,10.37572547206729,405.4074024590921,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F121A0054-EC2E-41B5-B03E-96A8AA2ED684.png?alt=media&token=feed7526-ef39-4839-8abc-13766fa268e2,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE5FEECE0-DA22-4C75-A2C8-10AAAC7D2DDB.png?alt=media&token=968cf0bd-093c-49bd-a866-93c4eade6a24,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R21P1,21.0,1.0,577.2,107,Blackwalnut,46.2,12.5,554.4000000000001
258,108,21,2,Blackwalnut,12.0,0.0,2022-10-19 18:50:24.854,37.20078691377989,-80.57759117342586,623AAB9A-8027-4076-AF2F-7205DC5B60F4,11.36688031549529,298.7071848291112,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F2EEF2A36-E1E9-4D82-95D0-35FFB3066497.png?alt=media&token=175b4a09-3354-4c26-8112-2e4100aa8406,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2FE4E914D5-F1C1-4098-B4ED-1162ADE784A7.png?alt=media&token=d9a7d7b7-90cd-46eb-a20a-ecc53d2ebbe4,5F2EA33C-65AD-4826-BF5C-D585E410C877,R21P2,21.0,2.0,549.5999999999999,108,Blackwalnut,42.6,12.0,511.20000000000005
259,108,21,2,Blackwalnut,12.0,0.0,2022-10-26 21:12:14.535,37.20116128232366,-80.57734531307803,6CEABA83-CD31-4864-BA2D-2EE2403DFDFE,10.10098677920544,375.3730818981261,Black Walnut,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F3D7AD56F-29A7-4A16-AC95-C9B212FCCE01.png?alt=media&token=5bea61a1-ba0f-49d2-969a-e0f1af2353c8,https://firebasestorage.googleapis.com:443/v0/b/working-trees.appspot.com/o/trees%2F205DC3C8-262C-4291-AF3E-3726337C024E.png?alt=media&token=a1218994-16b2-40bc-9a0a-5ad7e8a9e927,A57E7C65-8B5C-43B2-9110-5A6A4ECFBC35,R21P2,21.0,2.0,549.5999999999999,108,Blackwalnut,42.6,12.0,511.20000000000005
